iucn_sid,kingdom,phylum,class,order,family,genus,sciname,population,category,subspecies,rank,subpopulation,country_code
48342137,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Exallias,Exallias brevis,NA,LC,NA,NA,NA,UM
48342168,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Omobranchus,Omobranchus obliquus,NA,LC,NA,NA,NA,UM
48342213,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,Entomacrodus striatus,NA,LC,NA,NA,NA,UM
48342248,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes polyzona,NA,LC,NA,NA,NA,UM
48342260,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,Entomacrodus cymatobiotus,NA,LC,NA,NA,NA,UM
48342265,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,Entomacrodus thalassinus,NA,LC,NA,NA,NA,UM
48342292,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Stanulus,Stanulus seychellensis,NA,LC,NA,NA,NA,UM
48342306,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes jenningsi,NA,LC,NA,NA,NA,UM
48342309,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Petroscirtes,Petroscirtes xestus,NA,LC,NA,NA,NA,UM
48342321,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Istiblennius,Istiblennius lineatus,NA,LC,NA,NA,NA,UM
48342326,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,Entomacrodus sealei,NA,LC,NA,NA,NA,UM
48342333,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Ecsenius,Ecsenius midas,NA,LC,NA,NA,NA,UM
48342346,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Aspidontus,Aspidontus taeniatus,NA,LC,NA,NA,NA,UM
48342366,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Plagiotremus,Plagiotremus tapeinosoma,NA,LC,NA,NA,NA,UM
48342402,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes variolosus,NA,LC,NA,NA,NA,UM
48342422,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Blenniella,Blenniella gibbifrons,NA,LC,NA,NA,NA,UM
48342428,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes quagga,NA,LC,NA,NA,NA,UM
48342477,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Plagiotremus,Plagiotremus rhinorhynchos,NA,LC,NA,NA,NA,UM
48342499,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Cirripectes,Cirripectes vanderbilti,NA,LC,NA,NA,NA,UM
48342519,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Rhabdoblennius,Rhabdoblennius rhabdotrachelus,NA,LC,NA,NA,NA,UM
48342521,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,Entomacrodus caudofasciatus,NA,LC,NA,NA,NA,UM
49196213,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,BIGNONIACEAE,Spathodea,Spathodea campanulata,NA,LC,NA,NA,NA,UM
50902942,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Uraspis,Uraspis helvola,NA,LC,NA,NA,NA,UM
50903119,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Mulloidichthys,Mulloidichthys flavolineatus,NA,LC,NA,NA,NA,UM
50903234,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,DACTYLOPTERIDAE,Dactyloptena,Dactyloptena orientalis,NA,LC,NA,NA,NA,UM
56852595,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Choeroichthys,Choeroichthys brachysoma,NA,LC,NA,NA,NA,UM
57453720,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,PLATYTROCTIDAE,Maulisia,Maulisia argipalla,NA,LC,NA,NA,NA,UM
57506640,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Herklotsichthys,Herklotsichthys quadrimaculatus,NA,LC,NA,NA,NA,UM
57825241,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Einara,Einara edentula,NA,LC,NA,NA,NA,UM
60469175,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Abyssobrotula,Abyssobrotula galatheae,NA,LC,NA,NA,NA,UM
60469186,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,ALEPISAURIDAE,Alepisaurus,Alepisaurus brevirostris,NA,LC,NA,NA,NA,UM
60469232,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Aristostomias,Aristostomias lunifer,NA,LC,NA,NA,NA,UM
60469375,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Bathophilus,Bathophilus schizochirus,NA,LC,NA,NA,NA,UM
60469615,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CAULOPHRYNIDAE,Caulophryne,Caulophryne pelagica,NA,DD,NA,NA,NA,UM
60469804,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Chaenophryne,Chaenophryne draco,NA,LC,NA,NA,NA,UM
60470361,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Dolopichthys,Dolopichthys pullatus,NA,DD,NA,NA,NA,UM
60470373,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Dysalotus,Dysalotus oligoscolus,NA,LC,NA,NA,NA,UM
60470418,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias satterleei,NA,LC,NA,NA,NA,UM
60470422,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias simplex,NA,LC,NA,NA,NA,UM
60470687,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,GIGANTACTINIDAE,Gigantactis,Gigantactis vanhoeffeni,NA,DD,NA,NA,NA,UM
60470704,ANIMALIA,CHORDATA,ACTINOPTERYGII,GONORYNCHIFORMES,GONORYNCHIDAE,Gonorynchus,Gonorynchus gonorynchus,NA,LC,NA,NA,NA,UM
60470817,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE,Himantolophus,Himantolophus brevirostris,NA,DD,NA,NA,NA,UM
60470918,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE,Himantolophus,Himantolophus rostratus,NA,DD,NA,NA,NA,UM
60471792,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Kali,Kali kerberti,NA,LC,NA,NA,NA,UM
60471825,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Kali,Kali macrura,NA,LC,NA,NA,NA,UM
60471925,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,THAUMATICHTHYIDAE,Lasiognathus,Lasiognathus saccostoma,NA,LC,NA,NA,NA,UM
60474290,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Loweina,Loweina rara,NA,LC,NA,NA,NA,UM
60477122,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Melamphaes,Melamphaes longivelis,NA,DD,NA,NA,NA,UM
60477337,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Melamphaes,Melamphaes polylepis,NA,DD,NA,NA,NA,UM
60478881,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Melanostomias,Melanostomias melanops,NA,LC,NA,NA,NA,UM
60481655,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Mesobius,Mesobius berryi,NA,LC,NA,NA,NA,UM
60481914,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,NEOCERATIIDAE,Neoceratias,Neoceratias spinifer,NA,LC,NA,NA,NA,UM
60482374,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Pentherichthys,Pentherichthys atratus,NA,LC,NA,NA,NA,UM
60482467,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photonectes,Photonectes caerulescens,NA,LC,NA,NA,NA,UM
60482532,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Photostomias,Photostomias atrox,NA,LC,NA,NA,NA,UM
60482859,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Poromitra,Poromitra megalops,NA,DD,NA,NA,NA,UM
60483083,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,Pseudoscopelus altipinnis,NA,LC,NA,NA,NA,UM
60483092,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,Pseudoscopelus scutatus,NA,LC,NA,NA,NA,UM
60483177,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,GIGANTACTINIDAE,Rhynchactis,Rhynchactis macrothrix,NA,DD,NA,NA,NA,UM
60483273,ANIMALIA,CHORDATA,ACTINOPTERYGII,CETOMIMIFORMES,RONDELETIIDAE,Rondeletia,Rondeletia loricata,NA,LC,NA,NA,NA,UM
60484333,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopelogadus,Scopelogadus mizolepis,NA,LC,NA,NA,NA,UM
60486567,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Woodsia,Woodsia nonsuchae,NA,LC,NA,NA,NA,UM
61934264,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE,Scopeloberyx,Scopeloberyx robustus,NA,DD,NA,NA,NA,UM
62030590,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,Larus smithsonianus,NA,LC,NA,NA,NA,UM
65134886,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,AULOSTOMIDAE,Aulostomus,Aulostomus chinensis,NA,LC,NA,NA,NA,UM
67851665,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Saurida,Saurida flamma,NA,LC,NA,NA,NA,UM
67852269,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Saurida,Saurida gracilis,NA,LC,NA,NA,NA,UM
67853143,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Synodus,Synodus binotatus,NA,LC,NA,NA,NA,UM
67853390,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Synodus,Synodus dermatogenys,NA,LC,NA,NA,NA,UM
67853451,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Synodus,Synodus jaculum,NA,LC,NA,NA,NA,UM
67856047,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Synodus,Synodus ulae,NA,LC,NA,NA,NA,UM
67856085,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Synodus,Synodus variegatus,NA,LC,NA,NA,NA,UM
67869125,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis adusta,NA,LC,NA,NA,NA,UM
67869551,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis amaena,NA,LC,NA,NA,NA,UM
67869566,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis berndti,NA,LC,NA,NA,NA,UM
67869958,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis chryseres,NA,LC,NA,NA,NA,UM
67871020,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis kuntee,NA,LC,NA,NA,NA,UM
67871036,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis murdjan,NA,LC,NA,NA,NA,UM
67871084,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis violacea,NA,LC,NA,NA,NA,UM
67871116,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis vittata,NA,LC,NA,NA,NA,UM
67871136,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Myripristis,Myripristis woodsi,NA,LC,NA,NA,NA,UM
67871143,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Neoniphon,Neoniphon argenteus,NA,LC,NA,NA,NA,UM
67871260,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Neoniphon,Neoniphon opercularis,NA,LC,NA,NA,NA,UM
67871355,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Neoniphon,Neoniphon sammara,NA,LC,NA,NA,NA,UM
67899637,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Ostichthys,Ostichthys kaianus,NA,LC,NA,NA,NA,UM
67899991,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Plectrypops,Plectrypops lima,NA,LC,NA,NA,NA,UM
67900607,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron caudimaculatum,NA,LC,NA,NA,NA,UM
67901205,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron diadema,NA,LC,NA,NA,NA,UM
67902046,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron ensifer,NA,LC,NA,NA,NA,UM
67902103,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron ittodai,NA,LC,NA,NA,NA,UM
67902908,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron microstoma,NA,LC,NA,NA,NA,UM
67902985,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron punctatissimum,NA,LC,NA,NA,NA,UM
67903042,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron spiniferum,NA,LC,NA,NA,NA,UM
67903124,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron tiere,NA,LC,NA,NA,NA,UM
67903149,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron tiereoides,NA,LC,NA,NA,NA,UM
67903174,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron violaceum,NA,LC,NA,NA,NA,UM
67903264,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Sargocentron,Sargocentron xantherythrum,NA,LC,NA,NA,NA,UM
67905532,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Lepadichthys,Lepadichthys minor,NA,LC,NA,NA,NA,UM
67966271,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,NOTOSUDIDAE,Scopelosaurus,Scopelosaurus smithii,NA,LC,NA,NA,NA,UM
67968894,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ANTENNARIIDAE,Antennatus,Antennatus nummifer,NA,LC,NA,NA,NA,UM
67996575,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Amblycirrhitus,Amblycirrhitus bimacula,NA,LC,NA,NA,NA,UM
67996584,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Cirrhitops,Cirrhitops hubbardi,NA,LC,NA,NA,NA,UM
67997668,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Cirrhitichthys,Cirrhitichthys oxycephalus,NA,LC,NA,NA,NA,UM
67997694,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Cirrhitops,Cirrhitops fasciatus,NA,LC,NA,NA,NA,UM
67997787,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Cirrhitus,Cirrhitus pinnulatus,NA,LC,NA,NA,NA,UM
67997819,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Isocirrhitus,Isocirrhitus sexfasciatus,NA,DD,NA,NA,NA,UM
67997836,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Neocirrhites,Neocirrhites armatus,NA,LC,NA,NA,NA,UM
67997869,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Paracirrhites,Paracirrhites arcatus,NA,LC,NA,NA,NA,UM
67997879,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Paracirrhites,Paracirrhites forsteri,NA,LC,NA,NA,NA,UM
67997886,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Paracirrhites,Paracirrhites hemistictus,NA,LC,NA,NA,NA,UM
67999325,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CREEDIIDAE,Crystallodytes,Crystallodytes cookei,NA,LC,NA,NA,NA,UM
68000804,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CREEDIIDAE,Limnichthys,Limnichthys nitidus,NA,LC,NA,NA,NA,UM
68064111,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Lampadena,Lampadena urophaos,NA,LC,NA,NA,NA,UM
68064929,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHIASMODONTIDAE,Pseudoscopelus,Pseudoscopelus obtusifrons,NA,LC,NA,NA,NA,UM
69128478,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Nemateleotris,Nemateleotris decora,NA,LC,NA,NA,NA,UM
69179838,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Ptereleotris,Ptereleotris evides,NA,LC,NA,NA,NA,UM
69180629,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Ptereleotris,Ptereleotris hanae,NA,LC,NA,NA,NA,UM
69181442,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Ptereleotris,Ptereleotris heteroptera,NA,LC,NA,NA,NA,UM
69181503,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Ptereleotris,Ptereleotris monoptera,NA,LC,NA,NA,NA,UM
69181519,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MICRODESMIDAE,Ptereleotris,Ptereleotris zebra,NA,LC,NA,NA,NA,UM
69181822,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Mulloidichthys,Mulloidichthys mimicus,NA,LC,NA,NA,NA,UM
69181847,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Mulloidichthys,Mulloidichthys pfluegeri,NA,LC,NA,NA,NA,UM
69181884,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Mulloidichthys,Mulloidichthys vanicolensis,NA,LC,NA,NA,NA,UM
69181941,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus barberinus,NA,LC,NA,NA,NA,UM
69181948,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus chrysonemus,NA,LC,NA,NA,NA,UM
69181969,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus ciliatus,NA,LC,NA,NA,NA,UM
69182011,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus cyclostomus,NA,LC,NA,NA,NA,UM
69182291,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus insularis,NA,LC,NA,NA,NA,UM
69182861,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus pleurostigma,NA,LC,NA,NA,NA,UM
69182988,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Parupeneus,Parupeneus porphyreus,NA,NT,NA,NA,NA,UM
69538589,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE,Upeneus,Upeneus taeniopterus,NA,LC,NA,NA,NA,UM
69545542,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PRIACANTHIDAE,Priacanthus,Priacanthus meeki,NA,LC,NA,NA,NA,UM
69583457,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PSEUDOCHROMIDAE,Pseudoplesiops,Pseudoplesiops revellei,NA,LC,NA,NA,NA,UM
69584035,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Aporops,Aporops bilinearis,NA,LC,NA,NA,NA,UM
69584098,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Belonoperca,Belonoperca chabanaudi,NA,LC,NA,NA,NA,UM
69584408,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Grammistes,Grammistes sexlineatus,NA,LC,NA,NA,NA,UM
69584428,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Liopropoma,Liopropoma collettei,NA,LC,NA,NA,NA,UM
69584835,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Liopropoma,Liopropoma susumi,NA,LC,NA,NA,NA,UM
69586372,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Luzonichthys,Luzonichthys whitleyi,NA,LC,NA,NA,NA,UM
69587107,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Odontanthias,Odontanthias elizabethae,NA,LC,NA,NA,NA,UM
69587178,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Odontanthias,Odontanthias fuscipinnis,NA,LC,NA,NA,NA,UM
69588682,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Plectranthias,Plectranthias helenae,NA,LC,NA,NA,NA,UM
69588828,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Plectranthias,Plectranthias longimanus,NA,LC,NA,NA,NA,UM
69588906,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Plectranthias,Plectranthias nanus,NA,LC,NA,NA,NA,UM
69588992,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Plectranthias,Plectranthias winniensis,NA,LC,NA,NA,NA,UM
69589017,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pogonoperca,Pogonoperca punctata,NA,LC,NA,NA,NA,UM
69589036,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias aurulentus,NA,LC,NA,NA,NA,UM
69589636,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias bartlettorum,NA,LC,NA,NA,NA,UM
69590149,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias bicolor,NA,LC,NA,NA,NA,UM
69590668,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias cooperi,NA,LC,NA,NA,NA,UM
69590742,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias dispar,NA,LC,NA,NA,NA,UM
69590885,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias fucinus,NA,LC,NA,NA,NA,UM
69590949,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias hawaiiensis,NA,LC,NA,NA,NA,UM
69591446,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias olivaceus,NA,LC,NA,NA,NA,UM
69591554,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias pascalus,NA,LC,NA,NA,NA,UM
69591645,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias privitera,NA,LC,NA,NA,NA,UM
69591773,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pseudanthias,Pseudanthias smithvanizi,NA,LC,NA,NA,NA,UM
